student_id,internship_id,applied,got_offer,skill_overlap_ratio,weighted_skill_match,num_matching_skills,total_required_skills,has_high_value_combination,num_high_value_skills,student_cgpa,student_tier,student_region,student_branch,internship_domain,stipend_score,internship_duration_weeks,duration_score,internship_work_type,location_match,domain_match,branch_match,rural_student_on_site_penalty
S044,INT088,0,0,0.233,0.167,1,6,0,0,5.36,Tier-2,Rural,Architecture,Analytics,0.48,14,0.467,On-site,1.0,0,0.0,1
S044,INT088,1,1,0.233,0.167,1,6,0,0,5.36,Tier-2,Rural,Architecture,Analytics,0.48,14,0.467,On-site,1.0,0,0.0,1
S045,INT006,0,0,0.6,0.317,1,3,0,1,8.96,Tier-2,Urban,Computer Science,DevOps,0.32,8,0.267,On-site,0.4,0,1.0,0
S045,INT010,0,0,0.333,0.0,0,6,0,0,8.96,Tier-2,Urban,Computer Science,Web Development,0.2,14,0.467,Remote,0.4,0,1.0,0
S045,INT022,1,1,0.3,0.167,1,6,0,0,8.96,Tier-2,Urban,Computer Science,Product Management,0.32,12,0.4,On-site,0.4,0,0.0,0
S045,INT025,1,1,0.367,0.167,1,6,0,0,8.96,Tier-2,Urban,Computer Science,Testing,0.72,18,0.6,Remote,0.4,0,0.0,0
S045,INT028,0,0,0.267,0.0,0,3,0,0,8.96,Tier-2,Urban,Computer Science,CI/CD,0.6,28,0.933,Remote,0.4,0,0.0,0
S045,INT034,0,0,0.267,0.0,0,3,0,0,8.96,Tier-2,Urban,Computer Science,AI,0.2,4,0.133,Remote,0.4,0,0.0,0
S045,INT038,0,0,0.333,0.0,0,6,0,0,8.96,Tier-2,Urban,Computer Science,Security,0.48,8,0.267,Hybrid,0.4,0,0.0,0
S045,INT041,0,0,0.467,0.333,1,3,0,0,8.96,Tier-2,Urban,Computer Science,Cloud Services,0.32,6,0.2,Remote,0.4,0,0.0,0
S045,INT045,0,0,0.7,0.167,1,2,0,0,8.96,Tier-2,Urban,Computer Science,DevOps,0.2,6,0.2,Remote,0.4,0,1.0,0
S045,INT048,0,0,0.4,0.0,0,2,0,0,8.96,Tier-2,Urban,Computer Science,Machine Learning,0.32,6,0.2,On-site,0.4,0,0.0,0
S045,INT058,1,1,0.2,0.0,0,6,0,0,8.96,Tier-2,Urban,Computer Science,Quality Assurance,0.2,20,0.667,On-site,0.4,0,0.0,0
S045,INT063,0,0,0.3,0.0,0,4,0,0,8.96,Tier-2,Urban,Computer Science,Web Development,0.48,16,0.533,Remote,0.4,0,1.0,0
S045,INT064,0,0,0.4,0.0,0,3,0,0,8.96,Tier-2,Urban,Computer Science,Security,0.32,28,0.933,Hybrid,0.4,0,0.0,0
S045,INT079,1,1,0.267,0.0,0,3,0,0,8.96,Tier-2,Urban,Computer Science,Cloud Computing,0.4,30,1.0,Remote,0.4,0,1.0,0
S045,INT088,1,0,0.467,0.333,2,6,0,0,8.96,Tier-2,Urban,Computer Science,Analytics,0.48,14,0.467,On-site,0.4,0,0.0,0
S045,INT098,0,0,0.2,0.0,0,4,0,0,8.96,Tier-2,Urban,Computer Science,UI/UX Design,0.6,12,0.4,On-site,0.4,0,0.65,0
S045,INT102,1,1,0.3,0.099,1,6,0,0,8.96,Tier-2,Urban,Computer Science,Finance,0.32,10,0.333,Hybrid,0.4,0,0.45,0
S045,INT108,0,0,0.4,0.0,0,2,0,0,8.96,Tier-2,Urban,Computer Science,Cloud Services,0.6,10,0.333,Hybrid,0.4,0,0.0,0
S045,INT111,0,0,0.3,0.0,0,4,0,0,8.96,Tier-2,Urban,Computer Science,Digital Marketing,0.32,22,0.733,On-site,0.4,0,0.0,0
S045,INT113,0,0,0.3,0.0,0,4,0,0,8.96,Tier-2,Urban,Computer Science,Design,0.6,8,0.267,Hybrid,0.4,0,0.0,0
S045,INT116,0,0,0.3,0.167,1,6,0,0,8.96,Tier-2,Urban,Computer Science,Network Security,0.2,6,0.2,On-site,1.0,0,0.0,0
S045,INT117,1,0,0.4,0.0,0,2,0,0,8.96,Tier-2,Urban,Computer Science,Quality Assurance,0.6,10,0.333,Remote,1.0,0,0.0,0
S045,INT119,0,0,0.44,0.2,1,5,0,0,8.96,Tier-2,Urban,Computer Science,UI/UX Design,0.48,6,0.2,On-site,0.4,0,0.65,0
S045,INT120,0,0,0.4,0.0,0,3,0,0,8.96,Tier-2,Urban,Computer Science,Network Security,0.48,22,0.733,Remote,0.4,0,0.0,0
S045,INT123,0,0,0.32,0.0,0,5,0,0,8.96,Tier-2,Urban,Computer Science,Marketing,0.6,4,0.133,Hybrid,0.4,0,0.0,0
S045,INT134,0,0,0.16,0.0,0,5,0,0,8.96,Tier-2,Urban,Computer Science,Security,0.6,6,0.2,On-site,1.0,0,0.0,0
S045,INT140,0,0,0.36,0.2,1,5,0,0,8.96,Tier-2,Urban,Computer Science,Analytics,0.48,20,0.667,Remote,0.4,0,0.0,0
S045,INT146,1,0,0.45,0.25,1,4,0,0,8.96,Tier-2,Urban,Computer Science,Analytics,0.4,18,0.6,Hybrid,0.4,0,0.0,0
S045,INT074,0,0,0.44,0.2,1,5,0,0,8.96,Tier-2,Urban,Computer Science,Testing,0.2,10,0.333,On-site,1.0,0,0.0,0
S046,INT018,0,0,0.45,0.25,1,4,0,0,9.81,Tier-3,Urban,Computer Science,Finance,0.72,16,0.533,Hybrid,0.4,0,0.45,0
S046,INT089,1,0,0.467,0.131,1,3,0,0,9.81,Tier-3,Urban,Computer Science,Cloud Computing,0.48,6,0.2,On-site,0.4,0,1.0,0
S046,INT105,1,1,0.5,0.5,3,6,0,0,9.81,Tier-3,Urban,Computer Science,App Development,0.48,30,1.0,On-site,0.4,0,0.0,0
S046,INT110,1,1,0.5,0.5,2,4,0,0,9.81,Tier-3,Urban,Computer Science,Cybersecurity,0.6,14,0.467,On-site,0.4,0,1.0,0
S046,INT128,0,0,0.333,0.333,1,3,0,0,9.81,Tier-3,Urban,Computer Science,Cybersecurity,0.48,18,0.6,Remote,0.4,0,1.0,0
S046,INT070,0,0,0.233,0.167,1,6,0,0,9.81,Tier-3,Urban,Computer Science,Software Engineering,0.4,14,0.467,On-site,0.4,0,1.0,0
S047,INT070,0,0,0.2,0.0,0,6,0,0,6.67,Tier-1,Urban,Civil Engineering,Software Engineering,0.4,14,0.467,On-site,0.4,0,0.0,0
S047,INT013,1,1,0.36,0.2,1,5,0,0,6.67,Tier-1,Urban,Civil Engineering,Analytics,0.48,28,0.933,Hybrid,0.4,0,0.0,0
S047,INT021,0,0,0.333,0.0,0,6,0,0,6.67,Tier-1,Urban,Civil Engineering,Quality Assurance,0.6,6,0.2,Remote,0.4,0,0.0,0
S047,INT027,0,0,0.2,0.0,0,4,0,0,6.67,Tier-1,Urban,Civil Engineering,Machine Learning,0.4,16,0.533,Remote,0.4,0,0.0,0
S047,INT029,0,0,0.4,0.0,0,2,0,0,6.67,Tier-1,Urban,Civil Engineering,Product Management,0.48,20,0.667,Remote,0.4,0,0.0,0
S047,INT032,0,0,0.24,0.0,0,5,0,0,6.67,Tier-1,Urban,Civil Engineering,Database Management,0.8,4,0.133,Hybrid,0.4,0,0.0,0
S047,INT033,0,0,0.5,0.5,1,2,0,0,6.67,Tier-1,Urban,Civil Engineering,Cloud Computing,0.4,10,0.333,Hybrid,0.4,0,0.18,0
S047,INT044,0,0,0.24,0.0,0,5,0,0,6.67,Tier-1,Urban,Civil Engineering,Cloud Services,0.2,6,0.2,Remote,0.4,0,0.0,0
S047,INT052,1,0,0.5,0.1,1,6,0,0,6.67,Tier-1,Urban,Civil Engineering,Cloud Computing,0.4,24,0.8,Hybrid,0.4,0,0.18,0
S047,INT054,0,0,0.7,0.5,1,2,0,0,6.67,Tier-1,Urban,Civil Engineering,App Development,0.48,6,0.2,Remote,0.4,0,0.0,0
S047,INT057,0,0,0.2,0.0,0,2,0,0,6.67,Tier-1,Urban,Civil Engineering,App Development,0.32,4,0.133,Remote,0.4,0,0.0,0
S047,INT069,0,0,0.333,0.0,0,6,0,0,6.67,Tier-1,Urban,Civil Engineering,Finance,0.6,4,0.133,On-site,1.0,0,0.26,0
S047,INT106,0,0,0.4,0.0,0,5,0,0,6.67,Tier-1,Urban,Civil Engineering,Network Security,0.72,4,0.133,On-site,0.4,0,0.0,0
S047,INT109,0,0,0.7,0.5,1,2,0,0,6.67,Tier-1,Urban,Civil Engineering,Analytics,0.4,16,0.533,Hybrid,0.7,0,0.0,0
S047,INT112,1,0,0.2,0.0,0,2,0,0,6.67,Tier-1,Urban,Civil Engineering,Marketing,0.32,6,0.2,Hybrid,0.4,0,0.0,0
S047,INT148,0,0,0.24,0.0,0,5,0,0,6.67,Tier-1,Urban,Civil Engineering,Testing,0.4,14,0.467,On-site,0.4,0,0.0,0
S047,INT150,0,0,0.267,0.0,0,3,0,0,6.67,Tier-1,Urban,Civil Engineering,Security,1.0,22,0.733,Remote,1.0,0,0.0,0
S047,INT038,1,1,0.533,0.333,2,6,0,0,6.67,Tier-1,Urban,Civil Engineering,Security,0.48,8,0.267,Hybrid,0.4,0,0.0,0
S047,INT109,1,1,0.7,0.5,1,2,0,0,6.67,Tier-1,Urban,Civil Engineering,Analytics,0.4,16,0.533,Hybrid,0.7,0,0.0,0
S048,INT033,0,0,0.2,0.0,0,2,0,0,7.59,Tier-1,Urban,Electrical Engineering,Cloud Computing,0.4,10,0.333,Hybrid,0.4,1,0.26,0
S048,INT052,1,0,0.233,0.1,1,6,0,0,7.59,Tier-1,Urban,Electrical Engineering,Cloud Computing,0.4,24,0.8,Hybrid,0.4,1,0.26,0
S048,INT002,0,0,0.7,0.5,1,2,0,0,7.59,Tier-1,Urban,Electrical Engineering,Software Development,0.6,30,1.0,Remote,0.4,0,0.0,0
S048,INT007,0,0,0.267,0.0,0,3,0,0,7.59,Tier-1,Urban,Electrical Engineering,Business Analysis,0.2,24,0.8,On-site,0.7,0,0.0,0
S048,INT012,1,1,0.35,0.145,1,4,0,0,7.59,Tier-1,Urban,Electrical Engineering,Cloud Computing,0.32,6,0.2,Hybrid,0.4,1,0.26,0
S048,INT024,1,0,0.133,0.0,0,6,0,0,7.59,Tier-1,Urban,Electrical Engineering,Mobile Development,0.2,16,0.533,Remote,0.4,0,0.14,0
S048,INT026,0,0,0.24,0.0,0,5,0,0,7.59,Tier-1,Urban,Electrical Engineering,Product Management,0.2,14,0.467,On-site,0.4,0,0.0,0
S048,INT062,0,0,0.2,0.0,0,2,0,0,7.59,Tier-1,Urban,Electrical Engineering,Artificial Intelligence,0.32,22,0.733,Hybrid,1.0,0,0.42,0
S048,INT072,0,0,0.667,0.667,2,3,0,0,7.59,Tier-1,Urban,Electrical Engineering,Data Engineering,0.2,18,0.6,On-site,0.7,0,0.0,0
S048,INT082,0,0,0.133,0.0,0,3,0,0,7.59,Tier-1,Urban,Electrical Engineering,Financial Services,0.48,24,0.8,Hybrid,0.7,0,0.0,0
S048,INT090,1,1,0.333,0.333,1,3,0,0,7.59,Tier-1,Urban,Electrical Engineering,Fintech,0.72,12,0.4,On-site,0.4,0,0.0,0
S048,INT101,0,0,0.267,0.0,0,3,0,0,7.59,Tier-1,Urban,Electrical Engineering,Database Management,0.72,18,0.6,On-site,0.4,0,0.0,0
S048,INT133,1,1,0.28,0.2,1,5,0,0,7.59,Tier-1,Urban,Electrical Engineering,App Development,0.32,18,0.6,On-site,0.7,0,0.0,0
S048,INT135,0,0,0.55,0.25,1,4,0,0,7.59,Tier-1,Urban,Electrical Engineering,Quality Assurance,0.8,30,1.0,On-site,0.4,0,0.0,0
S048,INT138,0,0,0.267,0.0,0,6,0,0,7.59,Tier-1,Urban,Electrical Engineering,Analytics,0.6,8,0.267,Remote,0.4,0,0.0,0
S048,INT143,0,0,0.44,0.2,1,5,0,0,7.59,Tier-1,Urban,Electrical Engineering,Marketing,0.72,30,1.0,Remote,0.4,0,0.0,0
S048,INT022,0,0,0.233,0.167,1,6,0,0,7.59,Tier-1,Urban,Electrical Engineering,Product Management,0.32,12,0.4,On-site,0.4,0,0.0,0
S049,INT076,0,0,0.45,0.274,1,4,0,1,9.21,Tier-3,Urban,IT,Finance,0.6,30,1.0,On-site,1.0,0,0.44,0
S049,INT078,0,0,0.2,0.0,0,2,0,0,9.21,Tier-3,Urban,IT,Software Development,0.2,28,0.933,Remote,0.4,0,0.0,0
S049,INT104,0,0,0.2,0.0,0,2,0,0,9.21,Tier-3,Urban,IT,Digital Marketing,0.32,18,0.6,On-site,0.4,0,0.0,0
S049,INT137,0,0,0.1,0.0,0,4,0,0,9.21,Tier-3,Urban,IT,Data Engineering,0.2,12,0.4,On-site,1.0,0,1.0,0
S050,INT050,0,0,0.24,0.0,0,5,0,0,5.72,Tier-2,Urban,AI,Software Engineering,0.2,30,1.0,On-site,0.4,0,0.0,0
S050,INT056,1,1,0.133,0.0,0,6,0,0,5.72,Tier-2,Urban,AI,UI/UX Design,1.0,30,1.0,Remote,0.4,0,0.28,0
S050,INT103,1,0,0.2,0.0,0,2,0,0,5.72,Tier-2,Urban,AI,Artificial Intelligence,0.6,12,0.4,Hybrid,0.4,0,1.0,0
S050,INT131,0,0,0.133,0.0,0,3,0,0,5.72,Tier-2,Urban,AI,Finance,0.32,16,0.533,Remote,0.4,0,0.34,0
S050,INT132,1,0,0.4,0.0,0,2,0,0,5.72,Tier-2,Urban,AI,App Development,0.32,12,0.4,Hybrid,0.4,0,0.0,0
S050,INT142,0,0,0.5,0.5,1,2,0,0,5.72,Tier-2,Urban,AI,DevOps,0.32,30,1.0,On-site,0.4,0,0.0,0
S050,INT068,0,0,0.28,0.115,1,5,0,0,5.72,Tier-2,Urban,AI,Artificial Intelligence,0.4,8,0.267,Hybrid,0.4,0,1.0,0
S051,INT006,1,1,0.467,0.342,1,3,0,1,7.42,Tier-2,Urban,Data Science,DevOps,0.32,8,0.267,On-site,0.4,0,0.0,0
S051,INT010,1,0,0.3,0.095,1,6,0,0,7.42,Tier-2,Urban,Data Science,Web Development,0.2,14,0.467,Remote,0.4,0,0.36,0
S051,INT022,0,0,0.067,0.0,0,6,0,0,7.42,Tier-2,Urban,Data Science,Product Management,0.32,12,0.4,On-site,0.7,0,0.0,0
S051,INT025,0,0,0.2,0.0,0,6,0,0,7.42,Tier-2,Urban,Data Science,Testing,0.72,18,0.6,Remote,0.7,0,0.0,0
S051,INT028,1,1,0.133,0.0,0,3,0,0,7.42,Tier-2,Urban,Data Science,CI/CD,0.6,28,0.933,Remote,0.4,0,0.0,0
S051,INT034,1,0,0.6,0.333,1,3,0,0,7.42,Tier-2,Urban,Data Science,AI,0.2,4,0.133,Remote,0.4,1,0.0,0
S051,INT038,1,1,0.2,0.0,0,6,0,0,7.42,Tier-2,Urban,Data Science,Security,0.48,8,0.267,Hybrid,0.4,0,0.0,0
S051,INT041,1,1,0.133,0.0,0,3,0,0,7.42,Tier-2,Urban,Data Science,Cloud Services,0.32,6,0.2,Remote,0.4,0,0.0,0
S051,INT045,0,0,0.2,0.0,0,2,0,0,7.42,Tier-2,Urban,Data Science,DevOps,0.2,6,0.2,Remote,0.4,0,0.0,0
S051,INT048,0,0,0.2,0.0,0,2,0,0,7.42,Tier-2,Urban,Data Science,Machine Learning,0.32,6,0.2,On-site,0.7,1,0.0,0
S051,INT058,0,0,0.3,0.167,1,6,0,0,7.42,Tier-2,Urban,Data Science,Quality Assurance,0.2,20,0.667,On-site,0.4,0,0.0,0
S051,INT063,1,0,0.2,0.0,0,4,0,0,7.42,Tier-2,Urban,Data Science,Web Development,0.48,16,0.533,Remote,0.4,0,0.36,0
S051,INT064,1,0,0.467,0.333,1,3,0,0,7.42,Tier-2,Urban,Data Science,Security,0.32,28,0.933,Hybrid,0.4,0,0.0,0
S051,INT079,1,1,0.8,0.728,2,3,1,2,7.42,Tier-2,Urban,Data Science,Cloud Computing,0.4,30,1.0,Remote,1.0,0,0.66,0
S051,INT088,0,0,0.133,0.0,0,6,0,0,7.42,Tier-2,Urban,Data Science,Analytics,0.48,14,0.467,On-site,0.4,0,0.0,0
S051,INT098,1,1,0.45,0.25,1,4,0,0,7.42,Tier-2,Urban,Data Science,UI/UX Design,0.6,12,0.4,On-site,0.4,0,0.32,0
S051,INT102,0,0,0.133,0.0,0,6,0,0,7.42,Tier-2,Urban,Data Science,Finance,0.32,10,0.333,Hybrid,0.4,0,0.76,0
S051,INT108,0,0,0.2,0.0,0,2,0,0,7.42,Tier-2,Urban,Data Science,Cloud Services,0.6,10,0.333,Hybrid,0.4,0,0.0,0
S051,INT111,0,0,0.2,0.0,0,4,0,0,7.42,Tier-2,Urban,Data Science,Digital Marketing,0.32,22,0.733,On-site,0.4,0,0.0,0
S051,INT113,0,0,0.35,0.25,1,4,0,0,7.42,Tier-2,Urban,Data Science,Design,0.6,8,0.267,Hybrid,0.4,0,0.0,0
S051,INT116,0,0,0.267,0.0,0,6,0,0,7.42,Tier-2,Urban,Data Science,Network Security,0.2,6,0.2,On-site,0.4,0,0.0,0
S051,INT117,0,0,0.4,0.0,0,2,0,0,7.42,Tier-2,Urban,Data Science,Quality Assurance,0.6,10,0.333,Remote,0.4,0,0.0,0
S051,INT119,0,0,0.24,0.0,0,5,0,0,7.42,Tier-2,Urban,Data Science,UI/UX Design,0.48,6,0.2,On-site,0.4,0,0.32,0
S051,INT120,0,0,0.133,0.0,0,3,0,0,7.42,Tier-2,Urban,Data Science,Network Security,0.48,22,0.733,Remote,1.0,0,0.0,0
S051,INT123,0,0,0.16,0.0,0,5,0,0,7.42,Tier-2,Urban,Data Science,Marketing,0.6,4,0.133,Hybrid,0.4,0,0.0,0
S051,INT134,0,0,0.16,0.0,0,5,0,0,7.42,Tier-2,Urban,Data Science,Security,0.6,6,0.2,On-site,0.4,0,0.0,0
S051,INT140,1,1,0.44,0.2,1,5,0,0,7.42,Tier-2,Urban,Data Science,Analytics,0.48,20,0.667,Remote,0.4,0,0.0,0
S051,INT146,0,0,0.1,0.0,0,4,0,0,7.42,Tier-2,Urban,Data Science,Analytics,0.4,18,0.6,Hybrid,0.4,0,0.0,0
S052,INT011,0,0,0.367,0.167,1,6,0,0,6.91,Tier-1,Urban,Finance,Data Science,0.48,4,0.133,Remote,0.4,0,0.0,0
S052,INT031,0,0,0.467,0.333,1,3,0,0,6.91,Tier-1,Urban,Finance,Data Science & Analytics,0.6,12,0.4,Hybrid,0.4,0,0.72,0
S052,INT035,0,0,0.267,0.0,0,3,0,0,6.91,Tier-1,Urban,Finance,Cybersecurity,0.48,18,0.6,On-site,0.4,0,0.36,0
S052,INT043,0,0,0.2,0.0,0,2,0,0,6.91,Tier-1,Urban,Finance,Product Management,0.32,6,0.2,On-site,0.4,0,0.0,0
S052,INT060,0,0,0.133,0.0,0,3,0,0,6.91,Tier-1,Urban,Finance,Software Development,0.48,12,0.4,Remote,0.4,0,0.0,0
S052,INT068,0,0,0.36,0.115,1,5,0,0,6.91,Tier-1,Urban,Finance,Artificial Intelligence,0.4,8,0.267,Hybrid,0.4,0,0.42,0
S052,INT070,0,0,0.133,0.0,0,6,0,0,6.91,Tier-1,Urban,Finance,Software Engineering,0.4,14,0.467,On-site,0.4,0,0.0,0
S052,INT074,0,0,0.16,0.0,0,5,0,0,6.91,Tier-1,Urban,Finance,Testing,0.2,10,0.333,On-site,0.4,0,0.0,0
S052,INT075,0,0,0.32,0.0,0,5,0,0,6.91,Tier-1,Urban,Finance,Mobile Development,0.72,20,0.667,Hybrid,1.0,0,0.12,0
S052,INT080,1,1,0.2,0.0,0,2,0,0,6.91,Tier-1,Urban,Finance,AI,0.72,22,0.733,Hybrid,0.4,0,0.0,0
S052,INT081,0,0,0.52,0.2,1,5,0,0,6.91,Tier-1,Urban,Finance,Finance,0.72,14,0.467,Remote,0.4,0,1.0,0
S052,INT094,0,0,0.333,0.333,1,3,0,0,6.91,Tier-1,Urban,Finance,Business Analysis,0.6,16,0.533,Remote,0.4,0,0.0,0
S052,INT125,1,0,0.32,0.0,0,5,0,0,6.91,Tier-1,Urban,Finance,Financial Services,0.4,22,0.733,Remote,1.0,0,0.0,0
S052,INT136,1,1,0.45,0.25,1,4,0,0,6.91,Tier-1,Urban,Finance,Testing,0.4,24,0.8,On-site,0.4,0,0.0,0
S052,INT139,0,0,0.24,0.0,0,5,0,0,6.91,Tier-1,Urban,Finance,Design,0.72,12,0.4,Hybrid,0.4,0,0.0,0
S052,INT050,1,1,0.56,0.368,2,5,0,0,6.91,Tier-1,Urban,Finance,Software Engineering,0.2,30,1.0,On-site,0.4,0,0.0,0
S053,INT062,0,0,0.0,0.0,0,2,0,0,8.46,Tier-1,Urban,AI,Artificial Intelligence,0.32,22,0.733,Hybrid,1.0,0,1.0,0
S053,INT009,0,0,0.36,0.2,1,5,0,0,8.46,Tier-1,Urban,AI,Mobile Development,0.4,4,0.133,Hybrid,0.4,0,0.24,0
S053,INT017,1,0,0.467,0.333,1,3,0,0,8.46,Tier-1,Urban,AI,Data Science,0.72,28,0.933,Remote,0.4,0,0.0,0
S053,INT138,0,0,0.3,0.167,1,6,0,0,8.46,Tier-1,Urban,AI,Analytics,0.6,8,0.267,Remote,0.4,0,0.0,0
S053,INT112,0,0,0.5,0.5,1,2,0,0,8.46,Tier-1,Urban,AI,Marketing,0.32,6,0.2,Hybrid,1.0,0,0.0,0
S054,INT063,1,0,0.25,0.121,1,4,0,0,6.5,Tier-1,Rural,Electrical Engineering,Web Development,0.48,16,0.533,Remote,0.4,1,0.16,0
S054,INT076,1,0,0.45,0.289,1,4,0,1,6.5,Tier-1,Rural,Electrical Engineering,Finance,0.6,30,1.0,On-site,1.0,0,0.18,1
S054,INT078,1,0,0.7,0.5,1,2,0,0,6.5,Tier-1,Rural,Electrical Engineering,Software Development,0.2,28,0.933,Remote,0.4,1,0.0,0
S054,INT104,0,0,0.2,0.0,0,2,0,0,6.5,Tier-1,Rural,Electrical Engineering,Digital Marketing,0.32,18,0.6,On-site,0.4,0,0.0,1
S054,INT137,0,0,0.3,0.0,0,4,0,0,6.5,Tier-1,Rural,Electrical Engineering,Data Engineering,0.2,12,0.4,On-site,1.0,0,0.0,1
S056,INT002,0,0,0.4,0.0,0,2,0,0,8.45,Tier-2,Urban,Biotechnology,Software Development,0.6,30,1.0,Remote,0.4,0,0.0,0
S056,INT007,0,0,0.4,0.0,0,3,0,0,8.45,Tier-2,Urban,Biotechnology,Business Analysis,0.2,24,0.8,On-site,0.4,0,0.0,0
S056,INT012,1,1,0.2,0.0,0,4,0,0,8.45,Tier-2,Urban,Biotechnology,Cloud Computing,0.32,6,0.2,Hybrid,0.4,0,0.2,0
S056,INT024,0,0,0.367,0.167,1,6,0,0,8.45,Tier-2,Urban,Biotechnology,Mobile Development,0.2,16,0.533,Remote,0.4,0,0.08,0
S056,INT026,0,0,0.44,0.2,1,5,0,0,8.45,Tier-2,Urban,Biotechnology,Product Management,0.2,14,0.467,On-site,0.4,0,0.0,0
S056,INT062,0,0,0.2,0.0,0,2,0,0,8.45,Tier-2,Urban,Biotechnology,Artificial Intelligence,0.32,22,0.733,Hybrid,1.0,0,0.5,0
S056,INT072,0,0,0.267,0.0,0,3,0,0,8.45,Tier-2,Urban,Biotechnology,Data Engineering,0.2,18,0.6,On-site,0.4,0,0.0,0
S056,INT082,0,0,0.133,0.0,0,3,0,0,8.45,Tier-2,Urban,Biotechnology,Financial Services,0.48,24,0.8,Hybrid,0.4,0,0.0,0
S056,INT090,1,1,0.267,0.0,0,3,0,0,8.45,Tier-2,Urban,Biotechnology,Fintech,0.72,12,0.4,On-site,0.4,0,0.0,0
S056,INT101,0,0,0.467,0.333,1,3,0,0,8.45,Tier-2,Urban,Biotechnology,Database Management,0.72,18,0.6,On-site,0.4,0,0.0,0
S056,INT133,1,1,0.52,0.2,1,5,0,0,8.45,Tier-2,Urban,Biotechnology,App Development,0.32,18,0.6,On-site,0.4,0,0.0,0
S056,INT135,0,0,0.35,0.25,1,4,0,0,8.45,Tier-2,Urban,Biotechnology,Quality Assurance,0.8,30,1.0,On-site,1.0,0,0.0,0
S056,INT138,0,0,0.333,0.0,0,6,0,0,8.45,Tier-2,Urban,Biotechnology,Analytics,0.6,8,0.267,Remote,0.4,0,0.0,0
S056,INT143,0,0,0.56,0.4,2,5,0,0,8.45,Tier-2,Urban,Biotechnology,Marketing,0.72,30,1.0,Remote,0.4,0,0.0,0
S056,INT081,0,0,0.36,0.2,1,5,0,0,8.45,Tier-2,Urban,Biotechnology,Finance,0.72,14,0.467,Remote,0.4,0,0.14,0
S057,INT008,0,0,0.28,0.2,1,5,0,0,8.89,Tier-2,Urban,Mechanical Engineering,Business Analysis,0.2,28,0.933,Remote,1.0,0,0.0,0
S057,INT046,0,0,0.267,0.0,0,3,0,0,8.89,Tier-2,Urban,Mechanical Engineering,Testing,0.6,24,0.8,Hybrid,0.4,0,0.0,0
S057,INT059,0,0,0.333,0.333,1,3,0,0,8.89,Tier-2,Urban,Mechanical Engineering,Data Engineering,0.72,14,0.467,On-site,1.0,0,0.0,0
S057,INT083,1,0,0.133,0.0,0,3,0,0,8.89,Tier-2,Urban,Mechanical Engineering,Cloud Services,0.6,14,0.467,On-site,0.4,0,0.0,0
S057,INT130,0,0,0.35,0.25,1,4,0,0,8.89,Tier-2,Urban,Mechanical Engineering,Database Management,1.0,14,0.467,Remote,0.4,0,0.0,0
S058,INT010,0,0,0.333,0.0,0,6,0,0,8.84,Tier-3,Urban,Architecture,Web Development,0.2,14,0.467,Remote,0.4,0,0.22,0
S058,INT085,0,0,0.0,0.0,0,4,0,0,8.84,Tier-3,Urban,Architecture,Web Development,0.8,8,0.267,On-site,0.4,0,0.22,0
S058,INT011,0,0,0.367,0.167,1,6,0,0,8.84,Tier-3,Urban,Architecture,Data Science,0.48,4,0.133,Remote,0.4,0,0.0,0
S058,INT031,1,0,0.4,0.0,0,3,0,0,8.84,Tier-3,Urban,Architecture,Data Science & Analytics,0.6,12,0.4,Hybrid,0.4,0,0.18,0
S058,INT035,0,0,0.467,0.333,1,3,0,0,8.84,Tier-3,Urban,Architecture,Cybersecurity,0.48,18,0.6,On-site,0.4,0,0.0,0
S058,INT043,0,0,0.7,0.5,1,2,0,0,8.84,Tier-3,Urban,Architecture,Product Management,0.32,6,0.2,On-site,0.4,0,0.0,0
S058,INT060,1,0,0.467,0.333,1,3,0,0,8.84,Tier-3,Urban,Architecture,Software Development,0.48,12,0.4,Remote,0.4,0,0.0,0
S058,INT068,1,0,0.24,0.0,0,5,0,0,8.84,Tier-3,Urban,Architecture,Artificial Intelligence,0.4,8,0.267,Hybrid,0.4,0,0.22,0
S058,INT070,0,0,0.133,0.0,0,6,0,0,8.84,Tier-3,Urban,Architecture,Software Engineering,0.4,14,0.467,On-site,1.0,0,0.0,0
S058,INT074,1,0,0.44,0.2,1,5,0,0,8.84,Tier-3,Urban,Architecture,Testing,0.2,10,0.333,On-site,0.4,0,0.0,0
S058,INT075,0,0,0.16,0.0,0,5,0,0,8.84,Tier-3,Urban,Architecture,Mobile Development,0.72,20,0.667,Hybrid,1.0,0,0.16,0
S058,INT080,1,0,0.2,0.0,0,2,0,0,8.84,Tier-3,Urban,Architecture,AI,0.72,22,0.733,Hybrid,0.4,0,0.0,0
S058,INT081,0,0,0.16,0.0,0,5,0,0,8.84,Tier-3,Urban,Architecture,Finance,0.72,14,0.467,Remote,0.4,0,0.18,0
S058,INT094,0,0,0.467,0.333,1,3,0,0,8.84,Tier-3,Urban,Architecture,Business Analysis,0.6,16,0.533,Remote,0.4,0,0.0,0
S058,INT125,0,0,0.32,0.0,0,5,0,0,8.84,Tier-3,Urban,Architecture,Financial Services,0.4,22,0.733,Remote,0.4,0,0.0,0
S058,INT136,0,0,0.4,0.0,0,4,0,0,8.84,Tier-3,Urban,Architecture,Testing,0.4,24,0.8,On-site,0.4,0,0.0,0
